GID,ENTRY!,DESIGNATION,PARENTS,ENTRYNO,PLOT,SOURCE,MATGP!,REP!,ROW,COLUMN,FLW,MATURITY,PLTHGT,TILLER,14MC,PLOTYIELD,MISSHILL,CPY,GRNYLD(Y/ha),BLAST,BB1,BPH,GLH,HARVESTDATE
3522627,IR12N264,IR 91041-87-3-2-2,IRRI 146/PUSA BASMATI,B3425,287,A5516,1,2,12,14,90,120,110,19,10,5366,,,7428,,,,,2013-04-09
2697068,IR10N286,IR 85649-28-1-3-3,IR05N334/IR 72225-20-3-2-3,B3362,288,B2988,1,2,12,13,92,122,96,14,13.1,6129,2,6195,8280,,,,,2013-04-11
2021112,IR06A169,IR 80904-50-3-1-3,IR 71718-59-1-2-3/IRRI 105,A3212,289,A2707,1,2,12,12,83,113,93,16,10.8,4286,,,5880,,,,,2013-04-05
1201417,IR03A500,IR 77533-29-2-2-2,IR 69713-43-1-3-2-3/IRRI 115,A3205,290,A3102,1,2,12,11,97,127,89,15,12.1,3546,24,4062,5491,,,,,2013-04-13
3426148,IR12A211,IR 91091-11-2-3-2,IR06M138/BRRI DHAN 29,A3285,291,A5191,1,2,12,10,90,120,121,13,12.5,6894,5,7081,9530,,,,,2013-04-11
2451001,IR09N516,IR 83343-44-3-3-2,IRRI 143/IRRI 146,B3342,292,B2741,1,2,12,9,82,112,89,17,9.7,5595,,,7771,,,,,2013-04-05
2349314,CIHERANG,CIHERANG,IR 18349-53-1-3-1-3/2*IR 19661-131-3-1-3//IR 5657-33-2-1/IR 2061-465-1-5-5,F3440,293,F2163,1,2,12,8,86,116,91,13,10.8,6239,,,8560,,,,,2013-04-08
2696828,IR10N305,IR 85820-92-3-2-3,IR01A154/IR01N194//IRRI 115,B3364,294,B3035,1,2,12,7,93,123,109,14,9.9,6698,1,6734,9332,,,,,2013-04-13
3427035,IR12A287,IR 92241-69-2-3-1,IRRI 154/TEQING,A3307,295,A5267,1,2,12,6,86,116,96,15,10.9,5063,,,6938,,,,,2013-04-06
3426424,IR12A266,IR 91133-98-2-2-2,SWARNA/IRRI 136,A3303,296,A5246,1,2,12,5,81,111,86,15,10.5,5437,,,7484,,,,,2013-04-05
2222906,IR07A260,IR 82575-626-3-2,PR 31090-33-2-1/IRRI 123,A3220,297,A2754,1,2,12,4,84,114,105,17,11.1,5643,,,7716,,,,,2013-04-05
3425580,IR12N143,IR 90226-36-3-1-2-1,IR 65564-44-5-1/IRRI 146//IRRI 146,B3372,298,B5304,1,2,12,3,88,118,97,16,10.5,5401,3,5488,7555,,,,,2013-04-08
3426349,IR12A255,IR 91123-3-3-3-2,IRRI 123/IR06M139,A3300,299,A5235,1,2,12,2,82,112,97,15,9.7,5284,,,7339,,,,,
3022972,IR11A285,IR 87527-193-1-2-2,IR04A427/BR 29,A3250,300,A2257,1,2,12,1,90,120,115,15,12.4,7261,,,9783,,,,,2013-04-11
3523032,IR12N196,IR 91082-56-3-3-3,IR05N170/IRRI 154,B3400,301,B5357,1,2,13,1,97,127,110,20,12.3,6447,,,8696,,,,,2013-04-17
2697295,IR10N256,IR 85611-46-3-3-1,IR02W101/IR 71701-28-1-4,B3355,302,B3032,1,2,13,2,89,119,100,17,13.3,5799,,,7733,,,,,2013-04-11
2451135,IR09N538,IR 83724-6-2-2-3,IRRI 132/PR 30138-35-2//IR04N114,B3349,303,B2831,1,2,13,3,82,112,107,13,11,5185,,,7098,,,,,2013-04-05
3426361,IR12A258,IR 91123-68-2-2-2,IRRI 123/IR06M139,A3302,304,A5238,1,2,13,4,90,120,117,16,12.4,6479,1,6513,8776,,,,,2013-04-13
3427099,IR12N240,IR 92245-68-3-2-2,IR05N160/TEQING,B3420,305,B5401,1,2,13,5,90,120,110,14,14,6659,,,8808,,,,,2013-04-11
3425638,IR12N149,IR 90230-191-1-2-1-2,IR 73439-11-1-3-1/IR 65482-4-136-2-2-B//OM 4498,B3376,306,B5310,1,2,13,6,90,120,108,13,11.1,5428,,,7422,,,,,2013-04-08
3426256,IR12A230,IR 91099-64-2-2-2,IR06M146/IRRI 123,A3291,307,A5210,1,2,13,7,90,120,109,12,13.9,6339,12,6769,8964,,,,,2013-04-11
2021017,IR06A181,IR 80905-50-1-3-2,IR 71718-59-1-2-3/IR 72,A3213,308,A2956,1,2,13,8,91,121,103,17,13.4,6025,,,8025,,,,,2013-04-11
3426975,IR12N232,IR 92239-29-2-3-1,IR02N211/TEQING,B3416,309,B5393,1,2,13,9,90,120,97,13,13.9,6006,,,7954,,,,,2013-04-11
3022957,IR11A283,IR 87527-140-3-2-5,IR04A427/BR 29,A3249,310,A2255,1,2,13,10,92,122,116,17,12.5,6778,,,9122,,,,,2013-04-11
3426661,IR12A200,IR 91060-3-2-1-2,IR04A427/IR06M139,A3280,311,A5180,1,2,13,11,82,112,115,12,9.9,5617,,,7784,,,,,2013-04-05
2349314,CIHERANG,CIHERANG,IR 18349-53-1-3-1-3/2*IR 19661-131-3-1-3//IR 5657-33-2-1/IR 2061-465-1-5-5,F3439,312,F2163,1,2,13,12,86,116,100,16,12.2,6163,,,8323,,,,,2013-04-08
2451079,IR09N503,IR 83306-64-2-3-2,IR 66/IRRI 146,B3340,313,B2873,1,2,13,13,86,116,92,12,10.4,6028,4,6158,8487,,,,,2013-04-08
2337015,IR08N168,IR 82503-94-2-2-3,IR04N101/IR01N200,B3331,314,B2815,1,2,13,14,84,114,97,15,12.2,4782,,,6458,,,,,
3426522,IR12N158,IR 90992-11-3-2-1,CYPRESS/IRRI 154,B3379,315,B5319,1,2,13,15,79,109,84,13,8.9,3574,,,5008,,,,,2013-04-05
1838109,IR06M141,IR 80482-57-2-2-3,MEM BERANO/PADI ABANG GOGO,M3431,316,M2837,1,2,13,16,80,110,99,15,11.2,4447,,,6074,,,,,2013-04-05
3426751,IR12N183,IR 91070-73-1-3-2,IR05N128/IR06M139,B3393,317,B5344,1,2,13,17,86,116,116,13,11,5826,,,7975,,,,,2013-04-09
3427138,IR12A295,IR 92249-6-3-2-2,IR06M139/TEQING,A3311,318,A5275,1,2,13,18,86,116,104,14,11.4,5726,2,5787,7887,,,,,2013-04-08
3522635,IR12N179,IR 91041-142-1-3-1,IRRI 146/PUSA BASMATI,B3390,319,B5340,1,2,13,19,89,119,105,13,13,5151,2,5206,6966,,,,,2013-04-11
2697196,IR10A142,IR 85639-81-2-3-1,IR05A221/IR 64680-81-2-2-1-3,A3243,320,A2860,1,2,13,20,85,115,105,13,10.5,5952,4,6081,8371,,,,,2013-04-05
2847870,CIHERANG-SUB1,IR09F436,CIHERANG*2/IRRI 149,F3442,321,F2164,1,2,13,21,86,116,105,15,10.5,6070,,,8356,,,,,2013-04-05
863057,IRRI143,NSIC RC 140,IR 64 (WH)/ADAY SEL//3*IR 64,A3320,322,A2746,1,2,13,22,81,111,89,14,11.6,4852,,,6597,,,,,2013-04-05
2830276,IR10M292,IR 85849-33-1-2-1-2,IR 69428-6-1-1-3-3/2*IR 36,M3437,323,M2796,1,2,13,23,90,120,101,14,11.6,5403,5,5550,7546,,,,,2013-04-05
3522834,IR12N208,IR 91102-12-3-2-2,IR06N170/PUSA BASMATI,B3406,324,B5369,1,2,13,24,86,116,114,16,11.9,5813,,,7877,,,,,2013-04-11
3522694,IR12N181,IR 91062-86-3-3-3,IR05A117/IRRI 146,B3392,325,B5342,1,2,13,25,85,115,97,15,9.2,5258,,,7343,,,,,2013-04-05
2697485,IR10N161,IR 84757-89-3-3-1-3,IR04A115/IR01N203,B3353,326,B2883,1,2,14,25,87,117,102,13,9.8,6127,3,6226,8637,,,,,2013-04-09
3425923,IR12A173,IR 91048-72-2-3-5,IR03A550/MTU 1010,A3267,327,A5153,1,2,14,24,82,112,98,14,10.5,6282,,,8648,,,,,2013-04-06
3425959,IR12A181,IR 91051-70-1-2-2,IRRI 154/BR 29,A3270,328,A5161,1,2,14,23,92,122,116,16,12.8,7727,,,10364,,,,,2013-04-13
2697641,IR10M123,IR 84726-87-2-1-3-3,IR 70114-5-3-3-3/IR 73691-14-1,M3436,329,M2891,1,2,14,22,84,114,83,17,9.5,5881,7,6107,8501,,,,,2013-04-08
967011,IR02A149,IR 75298-59-3-1-3,IR00A107/IRRI 116,A3201,330,A2701,1,2,14,21,80,110,84,14,13.2,5685,2,5746,7671,,,,,2013-04-05
2754474,IR10N130,IR 84030-46-2-1-2-2-2,IR 65620-192-3-3-3-2/IRRI 146//IR 72890-81-3-2-2,B3351,331,B2833,1,2,14,20,82,112,89,13,13.7,5122,,,6799,,,,,
3426937,IR12A274,IR 92237-28-3-2-2,IRRI 145/TEQING,A3305,332,A5254,1,2,14,19,89,119,97,15,9.7,5755,,,7993,,,,,2013-04-09
3347450,IR12N121,IR 90221-110-2-1-1,IR05N204/IR02W101//IR 65620-192-3-3-3-2,B3366,333,B3037,1,2,14,18,83,113,97,13,10.7,4819,7,5004,6874,,,,,2013-04-17
2451087,IR09N500,IR 83306-32-3-1-3,IR 66/IRRI 146,B3339,334,B2826,1,2,14,17,83,113,89,16,9.5,5545,,,7718,,,,,
3523254,IR12N146,IR 90228-1-3-3-3-2,IR 72890-81-3-2/IRRI 146//IRRI 154,B3375,335,B5307,1,2,14,16,85,115,102,14,13,6579,7,6832,9142,,,,,2013-04-08
3522710,IR12N271,IR 91068-14-3-3-1,IR05N128/IRRI 143,B3427,336,A5523,1,2,14,15,91,121,103,17,13.9,6574,1,6609,8752,,,,,2013-04-15
1960895,IR06A144,IR 80894-8-1-1-3,IR02A127/JANAKI,A3210,337,A2954,1,2,14,14,81,111,95,13,11.4,6001,,,8178,,,,,2013-04-05
3022800,IR11A208,IR 87477-83-1-2-1,IR00A107/IR 72875-94-3-3-2,A3248,338,A2166,1,2,14,13,84,114,94,13,10.5,5735,,,7895,,,,,2013-04-06
3425835,IR12A153,IR 91027-11-2-2-1,IR01A111/IR06M139,A3260,339,A5133,1,2,14,12,89,119,114,16,10.2,5461,,,7543,,,,,2013-04-06
2754684,IR10N205,IR 85145-14-2-3-3-2,IR 72906-32-1-3-3/IR 73712-68-3-1-2//IR 65450-173-2-1-1-3-3,B3354,340,B3127,1,2,14,11,93,123,97,17,13.1,7526,4,7689,10277,,,,,2013-04-15
3427174,IR12N245,IR 92251-40-2-2-2,IR06N156/TEQING,B3423,341,B5406,1,2,14,10,85,115,95,14,11.3,6664,,,9092,,,,,
2697646,IR10M122,IR 84726-78-2-2-2-1,IR 70114-5-3-3-3/IR 73691-14-1,M3435,342,M2943,1,2,14,9,86,116,82,18,9.3,5787,5,5944,8292,,,,,2013-04-08
3425753,IR12N161,IR 91000-8-3-3-3,FEDEARROZ 50/IRRI 123,B3380,343,B5322,1,2,14,8,84,114,108,16,10.6,6011,,,8265,,,,,2013-04-05
3426240,IR12A229,IR 91098-69-3-3-1,IR06M146/IRRI 136,A3290,344,A5209,1,2,14,7,89,119,107,15,11.9,6939,,,9403,,,,,2013-04-13
3426090,IR12N193,IR 91076-117-1-1-1,IR05N160/MTU 1010,B3398,345,B5354,1,2,14,6,91,121,112,14,13.7,6140,,,8150,,,,,2013-04-13
3523061,IR12A340,IR 91103-27-2-3-2,IR06A144/IR05F102,A3317,346,A5461,1,2,14,5,91,121,99,12,12.3,6898,1,6935,9354,,,,,2013-04-13
3273152,IR12N126,IR 90230-73-1-3-1,IR 73439-11-1-3-1/IR 65482-4-136-2-2-B//OM 4498,B3368,347,A5497,1,2,14,4,81,111,92,18,11.2,6050,6,6248,8534,,,,,2013-04-05
2337933,IR08A104,IR 82009-95-2-1-2-3,IR 72860-74-1-2-1/IR 72870-19-2-2-3,A3221,348,A2711,1,2,14,3,83,113,95,19,13.1,6313,,,8438,,,,,2013-04-05
3427008,IR12A282,IR 92240-40-2-2-1,IR03A550/TEQING,A3306,349,A5262,1,2,14,2,89,119,110,15,11.4,6351,4,6488,8842,,,,,2013-04-13
3425655,IR12N152,IR 90231-196-3-1-2-1,IR01N110/IRRI 146//SAKHA 104,B3378,350,B5313,1,2,14,1,91,121,116,13,10.8,6365,,,8733,,,,,2013-04-13
3425782,IR12N166,IR 91006-18-2-3-2,GIZA 178/IR06M139,B3382,351,B5327,1,2,15,1,94,124,107,13,9.7,6056,6,6255,8687,,,,,2013-04-13
1265633,IR05N229,IR 79254-65-1-3-2,IR 74052-297-2-1/IR 72165-63-2-3-3,B3321,352,B2729,1,2,15,2,82,112,92,16,10.5,5675,1,5705,7854,,,,,2013-04-05
537879,IRRI138,NSIC RC 116 H,IR 68897 A/IR 60819-34-2 R,A3448,353,BS,1,2,15,3,81,111,97,13,9.6,6955,,,9670,,,,,2013-04-05
3522679,IR12A198,IR 91058-34-1-3-3,IR04A427/IRRI 143,A3278,354,A5178,1,2,15,4,91,121,105,14,11.5,6453,3,6557,8926,,,,,2013-04-13
3426644,IR12A171,IR 91047-45-1-3-3,IR03A550/IR06M139,A3266,355,A5151,1,2,15,5,85,115,99,14,10.7,5425,,,7451,,,,,2013-04-05
3158615,IR11A391,IR 89169-89-2-2-1,IR 72875-94-3-3-2/IR 73006-12-3-3-2//Mae khaw,A3251,356,A2864,1,2,15,6,91,121,108,19,10.7,5840,4,5966,8195,,,,,2013-04-13
2697159,IR10A114,IR 85640-65-2-1-2,IR05A229/IR 64,A3239,357,A2909,1,2,15,7,84,114,96,15,10.7,5290,2,5347,7344,,,,,2013-04-05
1254078,IRRI156,NSIC 2011 RC 238,IR 72870-102-2-2-1-3/IR 72870-19-2-2-3,A3449,358,A2178,1,2,15,8,86,116,104,14,9.4,5568,4,5688,7927,,,,,2013-04-05
3425878,IR12N171,IR 91032-73-1-1-2,IR02A127/COCODRIE,B3386,359,B5332,1,2,15,9,92,122,118,12,10.2,6210,1,6243,8623,,,,,2013-04-13
1254078,IRRI156,NSIC 2011 RC 238,IR 72870-102-2-2-1-3/IR 72870-19-2-2-3,A3450,360,A2178,1,2,15,10,86,116,107,15,10.5,5424,,,7467,,,,,2013-04-05
3426859,IR12N220,IR 91512-15-1-1-2,IR06M139/IR 77298-5-6-18//IRRI 164,B3411,361,B5381,1,2,15,11,95,125,124,14,13.8,6585,,,8731,,,,,2013-04-13
2472283,IR09N126,IR 83842-50-1-3-3,IR01N111/IRRI 164,B3333,362,B2817,1,2,15,12,85,115,115,12,11.2,5634,2,5694,7777,,,,,2013-04-05
3426849,IR12N218,IR 91509-50-1-2-1,IR06N141/TDK 1//IR 71676-90-2-2,B3409,363,B5379,1,2,15,13,86,116,126,16,11.1,5281,,,7221,,,,,2013-04-08
3427129,IR12A294,IR 92248-26-2-2-2,IR06M138/TEQING,A3310,364,A5274,1,2,15,14,90,120,115,13,13.2,5974,,,7976,,,,,2013-04-11
3426076,IR12N189,IR 91075-83-3-2-2,IR05N160/IR06M139,B3395,365,B5350,1,2,15,15,90,120,106,14,11.5,5748,,,7824,,,,,2013-04-13
3427106,IR12N241,IR 92245-92-1-3-3,IR05N160/TEQING,B3421,366,B5402,1,2,15,16,90,120,108,11,12.6,6142,5,6309,8481,,,,,2013-04-11
3272878,IR12A123,IR 90243-100-1-3-3,"[IRRI 123,IR 71146-97-1-2-1-3,IR 71676-90-2-2,IR 72870-19-2-2-3,IRRI 143,IR04A285,IR03A550,IR 72967-12-2-3,IR 72903-121-2-1-2,IRRI 119]",A3255,367,A5437,1,2,15,17,81,111,96,14,10,5436,9,5708,7901,,,,,2013-04-05
3523682,IR12A188,IR 91054-10-2-2-2,IRRI 154/IRRI 123,A3273,368,A5168,1,2,15,18,84,114,98,13,9.9,5386,,,7464,,,,,2013-04-05
2159583,IR64-SUB1,IRRI 149,IR 40931-33-1-3-2/3*IR 64,F3438,369,F2171,1,2,15,19,84,114,96,13,9.7,5540,1,5569,7735,,,,,2013-04-05
3425852,IR12A156,IR 91027-64-2-1-3,IR01A111/IR06M139,A3261,370,A5136,1,2,15,20,92,122,109,12,13.1,6050,,,8086,,,,,2013-04-11
3523013,IR12N280,IR 91082-9-3-3-2,IR05N170/IRRI 154,B3430,371,A5532,1,2,15,21,96,126,109,13,11.6,5218,6,5389,7327,,,,,2013-04-16
3426295,IR12A238,IR 91106-100-3-3-2,MTU 1010/IR06M139,A3296,372,A5218,1,2,15,22,91,121,119,14,13.1,7202,2,7279,9729,,,,,2013-04-11
3425995,IR12A193,IR 91056-20-2-3-2,IR04A427/IR 66,A3276,373,A5173,1,2,15,23,90,120,96,13,9.2,5978,1,6010,8393,,,,,2013-04-09
76174,IRRI104,PSB RC 10,IR 33021-39-2-2/IR 32429-47-3-2-2,A3445,374,A2747,1,2,15,24,76,106,72,12,9.2,4125,,,5761,,,,,2013-04-05
2525083,IR09A136,IR 83683-63-3-1-2-1,IR01A135/IRRI 123//IR01A163,A3231,375,A2855,1,2,15,25,83,113,111,14,11.5,6878,,,9362,,,,,2013-04-06
3523395,IR12A152,IR 91020-52-3-3-1,IR 65482-4-136-2-2-B/IRRI 123,A3259,376,A5132,1,2,16,25,80,110,98,13,10.8,5184,2,5239,7188,,,,,2013-04-05
3426263,IR12A231,IR 91099-91-3-2-3,IR06M146/IRRI 123,A3292,377,A5211,1,2,16,24,89,119,111,13,11.1,6139,,,8394,,,,,2013-04-17
2337889,IR08N120,IR 82438-20-2-3-2,ANSANBYEO/IR04N114,B3327,378,B2735,1,2,16,23,79,109,85,11,10.9,4500,6,4648,6369,,,,,2013-04-05
3523065,IR12A341,IR 91103-53-2-3-3,IR06A144/IR05F102,A3318,379,A5462,1,2,16,22,91,121,98,13,13.8,6542,2,6612,8766,,,,,2013-04-13
3426136,IR12N207,IR 91087-88-3-2-2,IR05N181/MTU 1010,B3405,380,B5368,1,2,16,21,81,111,99,13,10.7,5969,,,8198,,,,,2013-04-08
2524949,IR09A130,IR 83850-14-3-2-3,IR 77080-B-34-3/IRRI 135,A3229,381,A2716,1,2,16,20,81,111,99,14,11.3,5807,,,7922,,,,,2013-04-05
2642504,IR09A181,IR 85140-78-3-1-2,IR 72860-74-1-2-1/IR 73720-36-3-3-1//IR 60,A3234,382,A2758,1,2,16,19,80,110,88,13,9.7,5221,,,7251,,,,,2013-04-05
2223059,IR07A253,IR 82574-643-1-2,PR 31070-4-1-2/IRRI 136,A3218,383,A2710,1,2,16,18,80,110,87,13,10.5,5689,2,5750,7915,,,,,2013-04-05
3426787,IR12A241,IR 91114-35-1-2-2,NERICA 2/IRRI 143,A3297,384,A5221,1,2,16,17,80,110,105,14,10.1,4454,,,6159,,,,,2013-04-05
2220401,IR07A183,IR 81363-86-2-3-2-2,IR 77080-B-34-1-1/IR 77776-B-8-1-2,A3216,385,A2802,1,2,16,16,83,113,105,16,10.9,5970,,,8181,,,,,2013-04-05
3426595,IR12A164,IR 91028-83-1-2-2,IR01A111/MTU 1010,A3262,386,A5144,1,2,16,15,86,116,122,12,12.1,6103,,,8251,,,,,2013-04-06
2321163,IR08A138,IR 82575-631-3-1-3,PR 31090-33-2-1/IRRI 123,A3223,387,A2805,1,2,16,14,84,114,92,15,11.8,5667,2,5728,7770,,,,,2013-04-08
3426474,IR12N219,IR 91510-113-2-3-1,IR06N147/TDK 1//IR 72164-348-6-2-2-2,B3410,388,B5380,1,2,16,13,79,109,117,12,10.1,5013,,,6932,,,,,2013-04-05
2451090,IR09N499,IR 83306-27-2-3-3,IR 66/IRRI 146,B3338,389,B2871,1,2,16,12,83,113,101,18,10.8,5922,,,8125,,,,,2013-04-05
2432913,IR10N105,IR 83722-105-2-2-1,IR04N114/IRRI 136//Mae khaw,B3350,390,B2743,1,2,16,11,91,121,135,13,12.8,5659,1,5689,7630,,,,,2013-04-13
3426627,IR12N175,IR 91036-147-2-2-1,IR02N211/MTU 1010,B3388,391,B5336,1,2,16,10,83,113,106,14,10.9,5860,,,8031,,,,,2013-04-08
2697649,IR10M121,IR 84726-65-3-2-3-1,IR 70114-5-3-3-3/IR 73691-14-1,M3434,392,M2890,1,2,16,9,84,114,85,17,9.3,5671,,,7911,,,,,2013-04-05
3426620,IR12N173,IR 91036-9-1-3-3,IR02N211/MTU 1010,B3387,393,B5334,1,2,16,8,82,112,102,15,10.8,5486,,,7527,,,,,2013-04-05
2337355,IR08N150,IR 82785-63-3-3-2,IR 72967-12-2-3/IR 73711-130-1-3-1//IR 64,B3329,394,B2772,1,2,16,7,83,113,106,12,10.2,5208,3,5292,7309,,,,,2013-04-06
2472131,IR09A104,IR 83821-16-2-3-2,IR 66/IR 72870-19-2-2-3,A3226,395,A2714,1,2,16,6,80,110,85,17,9.1,4651,,,6503,,,,,2013-04-05
3426785,IR12A217,IR 91095-47-3-2-3,IR06M139/IRRI 135,A3286,396,A5197,1,2,16,5,88,118,113,13,11.9,6225,,,8435,,,,,2013-04-09
3523426,IR12A318,IR 91034-39-2-2-2,IR02N211/IRRI 143,A3315,397,A5439,1,2,16,4,92,122,96,16,11.6,6165,2,6231,8472,,,,,2013-04-13
94801,IRRI123,PSB RC 82,IR 47761-27-1-3-6/IRRI 108,A3446,398,A2749,1,2,16,3,79,109,96,14,10.9,5420,,,7428,,,,,2013-04-05
2337415,IR08A111,IR 82574-21-3-2-2,PR 31070-4-1-2/IRRI 136,A3222,399,A2712,1,2,16,2,83,113,92,13,9.9,5680,2,5741,7956,,,,,2013-04-05
3426083,IR12N191,IR 91076-32-1-2-3,IR05N160/MTU 1010,B3397,400,B5352,1,2,16,1,87,117,105,16,10.8,6392,,,8770,,,,,2013-04-17
2465451,IR09A144,IR 83304-614-3-3-1-2,IR 65620-192-3-3-3-2/IR 77084-B-5-1-1,A3232,401,A2719,1,2,17,1,79,109,110,16,11.1,5726,,,7829,,,,,2013-04-05
3272352,IR12A105,IR 89182-1-2-2-2-3,IR04A427/IR 65450-173-2-1-1-3-3//Mae khaw,A3253,402,A5414,1,2,17,2,85,115,104,14,9.5,6305,,,8776,,,,,2013-04-08
3425468,IR12A138,IR 90242-79-3-3-2-3,"[IRRI 146,IR 71146-97-1-2-1-3,IR 71676-90-2-2,IR 72870-19-2-2-3,IRRI 143,IR04A285,IR03A550,IR 72967-12-2-3,IR 72903-121-2-1-2,IRRI 119]",A3257,403,A5118,1,2,17,3,93,123,108,13,13.1,5747,3,5840,7805,,,,,2013-04-13
3523250,IR12N142,IR 90224-137-3-3-1-1,IR05N334/IR 65482-4-136-2-2-B//IR00A117,B3371,404,B5303,1,2,17,4,85,115,103,11,10.3,5693,,,7854,,,,,2013-04-08
2697172,IR10A110,IR 85640-20-2-2-1,IR05A229/IR 64,A3238,405,A2908,1,2,17,5,84,114,106,12,10.4,5606,,,7726,,,,,2013-04-06
3426790,IR12A242,IR 91115-10-3-1-2,NERICA 2/IRRI 154,A3298,406,A5222,1,2,17,6,79,109,110,13,10.2,5197,,,7178,,,,,2013-04-05
3426756,IR12N203,IR 91086-3-1-1-1,IR05N181/IR06M139,B3403,407,B5364,1,2,17,7,83,113,99,13,9.4,5884,,,8199,,,,,2013-04-05
2337886,IR08N121,IR 82438-25-3-1-2,ANSANBYEO/IR04N114,B3328,408,B2736,1,2,17,8,79,109,89,15,10.3,5728,,,7903,,,,,2013-04-05
2432999,IR09N533,IR 83704-78-2-3-2,IR04N114/IR 73459-120-2-2-3//KHAO KHAE,B3345,409,B2830,1,2,17,9,82,112,89,13,10.2,6458,2,6527,9015,,,,,2013-04-05
3425790,IR12N168,IR 91006-88-1-3-1,GIZA 178/IR06M139,B3383,410,B5329,1,2,17,10,89,119,108,13,13.9,7221,1,7259,9614,,,,,2013-04-13
1036519,IR02A477,IR 76993-49-1-1,IRRI 145/IR00A107,A3202,411,A2702,1,2,17,11,84,114,86,13,10.1,5260,,,7273,,,,,2013-04-05
2830417,IR10N362,IR 85805-28-2-2-3-2,IR 71700-247-1-1-2/IRRI 115//IR 71701-28-1-4,B3365,412,B3036,1,2,17,12,91,121,99,16,13.9,7225,1,7263,9619,,,,,2013-04-15
3427084,IR12N237,IR 92244-68-1-3-2,IR05N128/TEQING,B3418,413,B5398,1,2,17,13,90,120,106,15,11.9,6002,4,6132,8309,,,,,2013-04-08
2697256,IR10N263,IR 85621-13-2-2-1,IR 65482-7-216-1-2-B/IR 72164-348-6-2-2-2,B3358,414,B2884,1,2,17,14,88,118,104,16,10.3,6100,,,8416,,,,,2013-04-08
3426355,IR12A256,IR 91123-25-1-2-2,IRRI 123/IR06M139,A3301,415,A5236,1,2,17,15,80,110,108,15,10.7,5892,,,8093,,,,,2013-04-05
2348520,IR08N210,IR 83325-66-2-1,IR 72875-94-3-3-2/IR02N463,B3332,416,B2775,1,2,17,16,80,110,106,15,9.5,6226,1,6259,8712,,,,,
3522738,IR12N275,IR 91073-64-1-2-2,IR05N160/IRRI 143,B3429,417,A5527,1,2,17,17,97,127,115,15,12.7,6222,2,6289,8444,,,,,2013-04-15
